ID,volg_nr,project_name,debtor_name,relatie_nr,financial_status,start_date,extention_datate,end_date,sales_order,sla_type,contact_name
fba6c08a-bea4-4486-baf9-7cedda17d5a5,SCA170083,"4x SP4 Gemeente Emmen, geluid",Gemeente Emmen,Jos Harms,,08-12-2016,08-12-2019,30-11-2023,"1.428,00",Carry-IN,Sander den Houdijker
21dde43f-6210-4c98-a5b5-cf9d0b653a23,SCA170082,"Vitens, water",Vitens N.V.,Ton Ebbing,,01-01-2017,01-01-2020,31-12-2020,"1.625,00",Full-Service,Omar Jarmohamed
6db35c80-5d1a-4bd4-adb0-3bd4784d998b,SCA170081,"Safer Spaces, Co2",Kiwa Compliance,Hilco Booij,,18-01-2017,,18-01-2019,"209.772,55",Warranty (1 year),George Boersma
fb132c56-d51e-4d30-aa2f-1a561df2d1e2,SCA170079,"Gemeente Eindhoven, geluid",Gemeente Eindhoven,Vera Gielen,,01-01-2012,01-01-2018,31-12-2016,"0,00",Full-Service,George Boersma
3a1b6a78-e5f7-4ea6-ac1d-3d288c2fc31c,SCA170078,"Gemeente Eindhoven, geluid",Gemeente Eindhoven,Gerard van Mulken,,01-11-2013,01-11-2018,01-11-2018,"0,00",Full-Service,George Boersma
156d3e21-590a-46b9-9036-0b08fdb9b4e9,SCA170077,"Gemeente Eindhoven, geluid",Gemeente Eindhoven,Gerard van Mulken,,01-10-2015,01-10-2019,01-01-2019,"0,00",Full-Service,George Boersma
b0b19f6d-7963-45d3-99c0-8be6f798548a,SCA170076,"Vitens, water",Vitens N.V.,Ton Ebbing,,01-01-2017,,31-12-2020,"6.490,80",Full-Service,Omar Jarmohamed
7db9049c-0f40-41a5-80c7-bcf2a5f832bb,SCA170075,"Vitens, water",Vitens N.V.,Ton Ebbing,,01-01-2017,01-01-2020,31-12-2020,"0,00",Full-Service,Omar Jarmohamed
6c8c5dff-a13f-48d8-9311-eba2730b5478,SCA170074,"Helsingin Kaivohuone Oy, msspag80115",MIP Electronics,Jouni Lukkari,,14-11-2016,,28-12-2024,"468,75",Carry-IN,Mirjam Stevens
829e725b-4cc1-4f8b-8e59-1973fa3d2281,SCA170073,"DEMO Akron, geluid",AKRON,Pieter Vanhonacker,,14-11-2016,14-11-2019,14-11-2016,"0,00",Full-Service,George Boersma
b3a53156-7470-420c-a0fc-a4079be7120b,SCA170072,"Gemeente Diemen, geluid",Gemeente Diemen,Luuk Friebel,,01-01-2016,01-01-2020,01-02-2022,"1.341,00",Carry-IN,Sander den Houdijker
56370316-cb5b-438e-b0fc-cf2eacb1e3e4,SCA170071,"Alcedo, geluid",Alcedo Beheer BV,Freddy Rutterkamp,,01-10-2016,01-10-2019,30-06-2020,"0,00",Carry-IN,Omar Jarmohamed
86027923-5ac9-4904-8048-5c8911c97b8e,SCA170070,"Vitens, water",Vitens N.V.,Ton Ebbing,,01-06-2016,01-06-2019,31-12-2016,"11.203,40",Carry-IN,Omar Jarmohamed
f3cedeb8-d139-4867-a85d-a299064e7690,SCA170069,1x SPA-OGD ZO-Brabant,Omgevingsdienst Zuidoost Brabant,Jeroen van den Borne,,01-07-2016,01-07-2019,,"2.140,00",Full-Service,Sander den Houdijker
0c364cf1-920b-4329-8867-3cb9d730f676,SCA170068,"Gemeente Emmen, geluid",Gemeente Emmen,Jos Harms,,22-12-2016,22-12-2019,30-11-2023,"1.510,00",Carry-IN,Sander den Houdijker
f5b978c8-5d5d-40e1-aefe-aeef644619ca,SCA170067,"Safer Spaces, Co2",Kiwa Compliance,Martijn van Amelsfort,,01-01-2017,01-01-2023,31-10-2021,"4.511,39",Carry-IN,George Boersma
b96fccb3-4d97-4ed7-a1a0-94d349f172b2,SCA170066,Knokke Heist  Pilot meter,AKRON,Geert Dierckx,,08-02-2017,,08-02-2018,"0,00",Carry-IN,Mirjam Stevens
d4d9e6d8-7345-421d-9704-0fe28785310a,SCA170065,"Waterschap Rijn en IJssel, GGOR Hallerlaak",Waterschap Rijn en IJssel,Gert van den Houten,,25-01-2017,25-01-2020,,"0,00",Warranty (1 year),Omar Jarmohamed
0e794488-d609-459b-b523-7b7c19443b8b,SCA170064,"Waterschap Rijn en IJssel, water",Waterschap Rijn en IJssel,Gert van den Houten,,18-04-2017,18-04-2020,,"0,00",Warranty (1 year),Omar Jarmohamed
98a50854-9eff-48f4-a59d-3fbb3f7824d8,SCA170063,"Gemeente Horst aan de Maas, geluid",Gemeente Horst aan de Maas,Angela  Alards,,10-02-2017,10-02-2020,10-02-2025,"18.013,04",Full-Service,Omar Jarmohamed
f8f4addd-67d9-4909-9a3b-2d4ed3e7059d,SCA160062,"Gemeente Amsterdam, binnenklimaat",Gemeente Amsterdam,Aga Spuijbroek,,01-05-2017,,31-12-2018,"0,00",Warranty (1 year),George Boersma
00c2365c-5c0e-4b9e-86fd-e3c93cffe8ec,SCA160061,NV Haagse Milieu Services; milieustraat Uitenhages,NV Haagse Milieu Services,Ben Beek,,01-01-2017,01-01-2020,,"0,00",Carry-IN,Omar Jarmohamed
c52eaa75-dd5e-4358-9c91-5f04bbfa71e9,SCA160060,"Gemeente Hengelo, geluid",Gemeente Hengelo,Herman Aalderink,,12-12-2016,12-12-2019,12-12-2023,"0,00",Carry-IN,Sander den Houdijker
dcc603f8-510b-49aa-980f-1837a0e8497e,SCA160059,Gemeente Amsterdam-West,Gemeente Amsterdam Stadsdeel West,Anne Sjoerd Dikkerboom,,01-06-2016,01-06-2019,01-08-2021,"4.446,20",Full-Service,Mirjam Stevens
9b109c2f-131c-47db-bea9-381720f53ade,SCA160058,"Elspec, licht",Jobarco B.V. (voorheen Elspec BV),Jan Peter Vaalburg,,20-09-2016,31-12-2016,31-12-2016,"515,00",Full-Service,George Boersma
a4d2fdae-35b6-4c77-9edb-69c9247b046f,SCA160057,"Geoscan, geluid",Geoscan Pte,Kelvin Chua,,10-10-2016,10-10-2019,10-10-2019,"0,00",Carry-IN,Mirjam Stevens
7a49c768-525d-4146-87a1-5237d1cfe269,SCA160055,Provincie Utrecht,Provincie Utrecht,Janco van Gelderen,,01-07-2016,01-07-2019,31-12-2016,"8.536,96",Full-Service,Omar Jarmohamed
a6a34225-2fa8-4c40-8483-a8e7b0aad181,SCA160053,"Stichting Raceway Venray, geluid",Stichting Raceway Venray,Nicol Claessens,,01-10-2016,01-10-2019,01-04-2025,"0,00",Carry-IN,George Boersma
0ba5b9d2-eab4-4623-8294-999baafd59f2,SCA160051,OGD Drenthe,Omgevingsdienst Drenthe,Ebe van der Molen,,25-04-2016,25-04-2019,,"1.530,00",Carry-IN,Omar Jarmohamed
64e4910a-f6f8-413f-bb01-facf6964fc4b,SCA160050,Allnamics huur waterloggers,Allnamics,Remco Offenberg,,22-03-2016,22-03-2017,22-03-2017,"0,00",Carry-IN,Omar Jarmohamed
fafaf00a-87c3-45f5-b19e-d1ceb78389f1,SCA160049,Gemeente Eindhoven - 8e barrier - 595964,Gemeente Eindhoven,Gerard van Mulken,,01-04-2014,01-04-2016,31-12-2016,"0,00",Full-Service,Hans Mulder
774bccf5-d7d6-4a72-b336-0c6fd66b17de,SCA160048,"Gemeente Roermond, geluid",Gemeente Roermond,Raimond Ververgaert,,10-06-2016,10-06-2019,10-06-2019,"0,00",Carry-IN,Omar Jarmohamed
13631155-9d6c-4216-9d67-10c1bab2ad9c,SCA160047,TNO - bruggen ZH,TNO,Michel Emde,,01-07-2014,31-12-2016,31-12-2016,"0,00",Full-Service,George Boersma
55fb721f-bb65-4b64-9055-7f2534bb3946,SCA160046,"Waterschap Rijn en IJssel, water",Waterschap Rijn en IJssel,Gert van den Houten,,15-06-2016,15-06-2019,,"0,00",Warranty (1 year),Omar Jarmohamed
54647c91-1db7-4469-916a-a321d7a79094,SCA160045,"Provincie Limburg, water",Provincie Limburg,Bert Veldstra,,01-07-2016,01-07-2019,31-12-2019,"8.043,22",Carry-IN,Omar Jarmohamed
8a857894-8865-4176-91a8-2830d73429bb,SCA160044,"SAVTek, geluid",SAVTek Pty Ltd,Darryl Watkins,,10-10-2016,10-10-2019,10-10-2019,"0,00",Full-Service,Mirjam Stevens
0953c749-1817-4688-ab2f-bb4b07071ed8,SCA160043,ATKB  water,ATKB,Martijn van Lochem,,23-08-2016,23-08-2017,23-01-2022,"0,00",Carry-IN,Omar Jarmohamed
45299743-4dab-40d5-9eb7-b401cfbbe000,SCA160042,LBP sight - 111116,LBP Sight,,,01-01-2016,01-01-2018,,"0,00",Warranty (1 year),George Boersma
b969659c-7a3c-439d-8840-f6664b6da843,SCA160041,"Lichtfabriek, geluid",Lichtfabriek Haarlem BV,Natasja Vermast,,29-01-2016,29-01-2019,29-01-2019,"0,00",Carry-IN,Sander den Houdijker
3118b9cb-6f43-4867-a16a-0270146d87e2,SCA160040,Geluidsbureau Valersi geluid,Geluidbureau Valersi,Martien Vrancken,,04-04-2016,04-04-2019,31-12-2016,"0,00",Carry-IN,Omar Jarmohamed
67db4f6f-63d9-44f3-a124-34f75b76c001,SCA160039,Meem - Woodstock69,Meem Sound Control BV,Paul Beus,,01-04-2015,,01-04-2019,"0,00",Full-Service,George Boersma
fcb2eb04-683a-495a-9002-eada1d28883a,SCA160038,Geluidsmeting opluchttheater Ede,Gemeente Ede,Pieter van Lent,,01-06-2016,01-06-2020,27-01-2025,"0,00",Full-Service,Sander den Houdijker
25b78b0c-33c1-4543-8b85-3a8397e52c74,SCA160037,"Gemeente Roermond, msspag70107",Gemeente Roermond,Raimond Ververgaert,,27-06-2016,27-06-2019,27-12-2025,"0,00",Carry-IN,Omar Jarmohamed
9c9b1dfd-0ae7-4eb5-9f32-c5e5f6cdddbb,SCA160036,"Gemeente Bierbeek, geluid",Gemeente Bierbeek,Administratie,,10-07-2016,10-07-2021,,"4.840,75",Carry-IN,George Boersma
bf7089ef-fc2c-4cc4-a6e5-25c6301af691,SCA160035,"Alcedo, geluid",Alcedo Beheer BV,Freddy Rutterkamp,,01-07-2016,01-07-2019,30-06-2020,"3.034,79",Carry-IN,Omar Jarmohamed
043987b3-3bc0-4d21-96d7-fae0ea1303de,SCA160033,"Ahoy, geluid",Ahoy Rotterdam,Afdeling Facturen,,01-06-2013,01-06-2018,,"5.113,75",Carry-IN,George Boersma
c6563d0c-01c9-4517-9aa6-b0c1e9b9c283,SCA160031,"OD Brabant Noord, geluid",Omgevingsdienst Brabant Noord,,,01-01-2015,01-01-2020,16-06-2020,"0,00",Full-Service,Irene Barten
d48ea442-37c5-4e90-803f-8464fc20d860,SCA160030,"OD Brabant Noord, geluid Klasse 1",Omgevingsdienst Brabant Noord,Pieter Jans,,01-04-2016,01-04-2021,16-06-2020,"0,00",Full-Service,Sander den Houdijker
91eac52f-98d1-441f-937d-b85c2d915d4e,SCA160029,"BMA Ergonomics, OEM",Flokk B.V. (voorheen Scandinavian Business Seating BV),Menno Sluiter,,01-01-2014,01-01-2020,01-01-2020,"0,00",Warranty (1 year),George Boersma
4a48caf3-926c-47ae-8657-28cebcaa1ab7,SCA160028,"Gemeente Leiden, geluid",Gemeente Leiden,,,01-04-2015,01-04-2020,,"0,00",Carry-IN,Sander den Houdijker
be398df3-6d0c-4d99-980b-fe40d82b375c,SCA160027,"Alcedo, geluid",Alcedo Beheer BV,Freddy Rutterkamp,,06-07-2016,06-07-2019,30-06-2020,"3.034,79",Carry-IN,Omar Jarmohamed
cc27e360-bfbc-483f-8136-eb933b5e824f,SCA160026,"Gemeente Amsterdam West, geluid",Gemeente Amsterdam Stadsdeel West,Martijn Schravendeel,,01-02-2016,01-02-2021,31-05-2022,"0,00",Carry-IN,George Boersma
82140dea-b488-4524-91ad-a5eca5d5820a,SCA160025,"Gemeente Amsterdam West, geluid",Gemeente Amsterdam Stadsdeel West,Martijn Schravendeel,,01-07-2015,01-07-2020,31-12-2024,"0,00",Full-Service,George Boersma
a5a82dac-4aca-43d5-bde5-abae22492ab4,SCA160024,"Stad Leuven, geluid",Stad Leuven,Yo Saint,,01-12-2014,01-12-2019,31-12-2019,"0,00",Carry-IN,George Boersma
b74edeb4-8bec-4c38-952d-fc42df904a20,SCA160023,"Gemeente Helmond, geluid",Gemeente Helmond,Arie Willems,,01-02-2010,01-01-2018,01-01-2018,"0,00",Full-Service,Sander den Houdijker
fa43d60a-3b7e-4f3e-b5cb-a4b1e274c277,SCA160022,"Gemeente utrecht , geluid",Gemeente Utrecht,Stefan Kortekaas,,01-01-2016,01-01-2021,31-05-2021,"4.723,75",Carry-IN,Sander den Houdijker
f10b1582-16d8-4b4a-ba99-0b2f7552b7b6,SCA160021,"MK Illumination,",MK-Illumination AB,Nicklas Johansson,,01-10-2015,01-10-2020,01-10-2021,"0,00",Full-Service,George Boersma
28942fe6-7e97-4332-8518-a3a024b73c66,SCA160020,MCC Neerijnen,MCC Neerijnen,Ab van Ham,,01-01-2014,01-01-2019,31-12-2020,"8.000,00",Carry-IN,George Boersma
38be4166-0813-4322-941b-671576f9832a,SCA160019,Eindhoven 365 B.V.,Gemeente Eindhoven,R. Ponjee,,01-11-2012,01-11-2017,01-09-2017,"0,00",Full-Service,George Boersma
e89849d0-bffe-46c4-a4f8-108030166985,SCA160018,"Stichting Res Axel, geluid",Stichting RES Axel,,,12-06-2012,12-06-2017,,"0,00",Carry-IN,George Boersma
b5a991f0-2ecd-4c9a-bec5-29ba235a41df,SCA160016,"Gemeente Delft, geluid binnenstad",Omgevingsdienst Haaglanden,Leo Pons,,01-01-2014,31-12-2018,,"5.959,68",Full-Service,Sander den Houdijker
b2f0794c-ebe0-45f4-8794-cb88e2c156c8,SCA160015,"Gemeente Leeuwarden, geluid",Gemeente Leeuwarden,Harmen Dijkstra,,01-04-2016,01-04-2021,01-04-2021,"0,00",Full-Service,George Boersma
9600aeb4-3aad-4009-8ba9-a64cdda9944a,SCA160014,"Gemeente Alkmaar, geluid",Gemeente Alkmaar,Cees Haakman,,01-08-2010,01-08-2017,01-01-2019,"0,00",Full-Service,George Boersma
9ed16cf1-5cd7-400b-bcee-a736b1c60362,SCA160013,"Gemeente Papendrecht, water",Gemeente Papendrecht,Belinda van Gool,,01-08-2014,31-12-2018,31-03-2019,"0,00",Full-Service,Hans Mulder
e00dfb72-e454-45f4-8dc7-c70a6cc81cb7,SCA160012,"Vianen, water",Gemeente Vijfheerenlanden,Jos Delpeut,,01-08-2014,31-12-2019,31-12-2022,"966,00",Full-Service,Hans Mulder
69c15e6c-fc51-4542-9ce2-518644122d31,SCA160011,"Hendrik Ido Ambacht, water",Gemeente Hendrik-Ido-Ambacht,Ben Starink,,01-08-2014,31-12-2018,31-12-2019,"0,00",Full-Service,Hans Mulder
de46aaf0-0e9f-48bf-beb1-d46897980d6f,SCA160010,"Peutz, HoogCatharijnen, 2014",Peutz,,,01-08-2014,31-10-2016,30-11-2016,"0,00",Full-Service,George Boersma
df72b258-be15-4621-836c-b56b09596fe2,SCA160009,"Alcedo, geluid",Alcedo Beheer BV,Freddy Rutterkamp,,01-07-2014,01-07-2017,30-06-2020,"0,00",Carry-IN,Omar Jarmohamed
4690e212-2ea4-43f2-a35f-f7cee3b02201,SCA160008,"Het Compagnietheater, geluid",Amerpodia BV,Meijnard Scheers,,12-01-2016,12-01-2019,12-01-2022,"0,00",Warranty (1 year),Sander den Houdijker
4c635b20-6f19-4045-8ff2-0c802118b514,SCA160007,Prime Vision - Vaarbewegingen Amsterdam,PrimeVision BV,James Schlechter,,01-02-2013,01-02-2016,01-01-2020,"0,00",Full-Service,George Boersma
dc699051-0db3-4d9b-a0d3-ec72ac6ac95e,SCA160006,"DB Vision, geluid",DB Vision,Henk de Kluijver,,01-07-2015,01-07-2016,31-12-2016,"0,00",Full-Service,George Boersma
7cf316ce-40ff-4987-b335-ed8592a009c1,SCA160005,"SAVTek, geuid",SAVTek Pty Ltd,Darryl Watkins,,01-12-2015,01-12-2016,31-12-2016,"0,00",Warranty (1 year),Hans Mulder
c13eee5e-7ad0-4334-a062-61bbc506dbd7,SCA160004,"Eco  Engineering, geluid",Eco Environmental & Acoustic Engineering,Yair Berman,,01-11-2016,01-11-2017,31-12-2016,"0,00",Carry-IN,Hans Mulder
b581b18e-5f0b-44cd-bc01-24f5f0bfb5b6,SCA160003,"Residence de Karpen, geluid",Residence de Karpen,N. van der Heyden,,01-06-2015,01-06-2017,01-06-2026,"0,00",Full-Service,Hans Mulder
7561ffcb-c95b-44de-a717-779167bcca62,SCA160002,"OD Flevoland, geluid",Omgevingsdienst Flevoland & Gooi en Vechtstreek,Tonnie Theunissen,,05-01-2015,05-01-2019,05-09-2021,"0,00",Full-Service,George Boersma
